"","Estado","Municipio","Colonia","filteredColonia","firstName","secName","region"
"255","Puebla","Puebla","Bellas Artes","BELLASARTES","BEL","BELLASARTES","PU.PU"
"256","Puebla","Puebla","Arcos del Sur","ARCOSDELSUR","ARC","ARCOSDELSUR","PU.PU"
"257","Puebla","Puebla","La Flor de Nieve","LAFLORDENIEVE","LAF","FLORDENIEVE","PU.PU"
"258","Puebla","Puebla","La Concepción","LACONCEPCION","LAC","CONCEPCION","PU.PU"
"259","Puebla","Puebla","Hacienda San Andrés","HACIENDASANANDRES","HAC","HACIENDASANANDRES","PU.PU"
"260","Puebla","Puebla","Camino Real a Cholula","CAMINOREALACHOLULA","CAM","CAMINOREALACHOLULA","PU.PU"
"261","Puebla","Puebla","Camino Real","CAMINOREAL","CAM","CAMINOREAL","PU.PU"
"262","Puebla","Puebla","San Marcos","SANMARCOS","SAN","MARCOS","PU.PU"
"263","Puebla","Puebla","Villa Alejandra","VILLAALEJANDRA","VIL","VILLAALEJANDRA","PU.PU"
"264","Puebla","Puebla","Villa Escondida","VILLAESCONDIDA","VIL","VILLAESCONDIDA","PU.PU"
"265","Puebla","Puebla","Fundadores de Zavaleta","FUNDADORESDEZAVALETA","FUN","FUNDADORESDEZAVALETA","PU.PU"
"266","Puebla","Puebla","Zavaleta (Momoxpan)","ZAVALETAMOMOXPAN","ZAV","ZAVALETAMOMOXPAN","PU.PU"
"267","Puebla","Puebla","Real de Morillotla","REALDEMORILLOTLA","REA","REALDEMORILLOTLA","PU.PU"
"268","Puebla","Puebla","Rincón de San Andrés","RINCONDESANANDRES","RIN","RINCONDESANANDRES","PU.PU"
"269","Puebla","Puebla","Villa Génesis","VILLAGENESIS","VIL","VILLAGENESIS","PU.PU"
"270","Puebla","Puebla","Ex-Hacienda Concepción Buena Vista","EXHACIENDACONCEPCIONBUENAVISTA","EXH","EXHACIENDACONCEPCIONBUENAVISTA","PU.PU"
"271","Puebla","Puebla","Residencial la Escondida","RESIDENCIALLAESCONDIDA","RES","RESIDENCIALLAESCONDIDA","PU.PU"
"272","Puebla","Puebla","Zavaleta (Zavaleta)","ZAVALETAZAVALETA","ZAV","ZAVALETAZAVALETA","PU.PU"
"274","Puebla","Puebla","Zona Residencial Anexa Estrellas del Sur","ZONARESIDENCIALANEXAESTRELLASDELSUR","ZON","ZONARESIDENCIALANEXAESTRELLASDELSUR","PU.PU"
"275","Puebla","Puebla","Nueva Antequera","NUEVAANTEQUERA","NUE","NUEVAANTEQUERA","PU.PU"
"276","Puebla","Puebla","Providencia las Ánimas","PROVIDENCIALASANIMAS","PRO","PROVIDENCIALASANIMAS","PU.PU"
"277","Puebla","Puebla","Las Animas Santa Anita","LASANIMASSANTAANITA","LAS","IMASSANTAANITA","PU.PU"
"278","Puebla","Puebla","Belisario Domínguez","BELISARIODOMINGUEZ","BEL","BELISARIODOMINGUEZ","PU.PU"
"279","Puebla","Puebla","Unidad Palma","UNIDADPALMA","UNI","UNIDADPALMA","PU.PU"
"280","Puebla","Puebla","San Miguel la Rosa","SANMIGUELLAROSA","SAN","MIGUELLAROSA","PU.PU"
"281","Puebla","Puebla","Concepción las Lajas","CONCEPCIONLASLAJAS","CON","CONCEPCIONLASLAJAS","PU.PU"
"282","Puebla","Puebla","Geovillas Atlixcayotl la Hacienda","GEOVILLASATLIXCAYOTLLAHACIENDA","GEO","GEOVILLASATLIXCAYOTLLAHACIENDA","PU.PU"
"283","Puebla","Puebla","San Ángel","SANANGEL","SAN","ANGEL","PU.PU"
"284","Puebla","Puebla","Cortijo la Herradura","CORTIJOLAHERRADURA","COR","CORTIJOLAHERRADURA","PU.PU"
"285","Puebla","Puebla","Estrella del Sur","ESTRELLADELSUR","EST","ESTRELLADELSUR","PU.PU"
"286","Puebla","Puebla","San José Vista Hermosa","SANJOSEVISTAHERMOSA","SAN","JOSEVISTAHERMOSA","PU.PU"
"287","Puebla","Puebla","Momosa","MOMOSA","MOM","MOMOSA","PU.PU"
"288","Puebla","Puebla","Las Sinfonías","LASSINFONIAS","LAS","SSINFONIAS","PU.PU"
"289","Puebla","Puebla","Corredor Comercial Desarrollo Atlixcayotl","CORREDORCOMERCIALDESARROLLOATLIXCAYOTL","COR","CORREDORCOMERCIALDESARROLLOATLIXCAYOTL","PU.PU"
"290","Puebla","Puebla","Angelopolis","ANGELOPOLIS","ANG","ANGELOPOLIS","PU.PU"
"291","Puebla","Puebla","Rinconada Sur Oriente","RINCONADASURORIENTE","RIN","RINCONADASURORIENTE","PU.PU"
"292","Puebla","Puebla","Rinconada Sur Poniente","RINCONADASURPONIENTE","RIN","RINCONADASURPONIENTE","PU.PU"
"293","Puebla","Puebla","Del Arte","DELARTE","DEL","DELARTE","PU.PU"
"294","Puebla","Puebla","Jardines de San José","JARDINESDESANJOSE","JAR","JARDINESDESANJOSE","PU.PU"
"295","Puebla","Puebla","Corredor Empresarial Boulevard Atlixco","CORREDOREMPRESARIALBOULEVARDATLIXCO","COR","CORREDOREMPRESARIALBOULEVARDATLIXCO","PU.PU"
"296","Puebla","Puebla","Ampliación Concepción la Cruz","AMPLIACIONCONCEPCIONLACRUZ","AMP","AMPLIACIONCONCEPCIONLACRUZ","PU.PU"
"297","Puebla","Puebla","Villas de Atlixco","VILLASDEATLIXCO","VIL","VILLASDEATLIXCO","PU.PU"
"298","Puebla","Puebla","Pontevedra","PONTEVEDRA","PON","PONTEVEDRA","PU.PU"
"299","Puebla","Puebla","La Cima","LACIMA","LAC","CIMA","PU.PU"
"300","Puebla","Puebla","Villas de Atlixco 4a. Sección","VILLASDEATLIXCOASECCION","VIL","VILLASDEATLIXCOASECCION","PU.PU"
"301","Puebla","Puebla","Geovillas Atlixcayotl","GEOVILLASATLIXCAYOTL","GEO","GEOVILLASATLIXCAYOTL","PU.PU"
"302","Puebla","Puebla","Real de Zavaleta","REALDEZAVALETA","REA","REALDEZAVALETA","PU.PU"
"303","Puebla","Puebla","Concepción la Cruz","CONCEPCIONLACRUZ","CON","CONCEPCIONLACRUZ","PU.PU"
"304","Puebla","Puebla","El Pilar","ELPILAR","ELP","PILAR","PU.PU"
"305","Puebla","Puebla","Revolución Mexicana","REVOLUCIONMEXICANA","REV","REVOLUCIONMEXICANA","PU.PU"
"306","Puebla","Puebla","Villa Frontera","VILLAFRONTERA","VIL","VILLAFRONTERA","PU.PU"
"307","Puebla","Puebla","INFONAVIT San Pedro","INFONAVITSANPEDRO","INF","INFONAVITSANPEDRO","PU.PU"
"308","Puebla","Puebla","Unión y Libertad","UNIONYLIBERTAD","UNI","UNIONYLIBERTAD","PU.PU"
"309","Puebla","Puebla","Roma","ROMA","ROM","ROMA","PU.PU"
"310","Puebla","Puebla","Tepeyac","TEPEYAC","TEP","TEPEYAC","PU.PU"
"311","Puebla","Puebla","Tecnológico","TECNOLOGICO","TEC","TECNOLOGICO","PU.PU"
"312","Puebla","Puebla","Unidad Independencia","UNIDADINDEPENDENCIA","UNI","UNIDADINDEPENDENCIA","PU.PU"
"313","Puebla","Puebla","Malintzi","MALINTZI","MAL","MALINTZI","PU.PU"
"314","Puebla","Puebla","San Pedro","SANPEDRO","SAN","PEDRO","PU.PU"
"315","Puebla","Puebla","El Pinal","ELPINAL","ELP","PINAL","PU.PU"
"316","Puebla","Puebla","Naciones Unidas","NACIONESUNIDAS","NAC","NACIONESUNIDAS","PU.PU"
"317","Puebla","Puebla","San Sebastián de Aparicio","SANSEBASTIANDEAPARICIO","SAN","SEBASTIANDEAPARICIO","PU.PU"
"318","Puebla","Puebla","La Josefina","LAJOSEFINA","LAJ","JOSEFINA","PU.PU"
"319","Puebla","Puebla","Villa Deportiva","VILLADEPORTIVA","VIL","VILLADEPORTIVA","PU.PU"
"320","Puebla","Puebla","Maravillas","MARAVILLAS","MAR","MARAVILLAS","PU.PU"
"321","Puebla","Puebla","Villa Maruca","VILLAMARUCA","VIL","VILLAMARUCA","PU.PU"
"322","Puebla","Puebla","Corredor Industrial La Ciénega","CORREDORINDUSTRIALLACIENEGA","COR","CORREDORINDUSTRIALLACIENEGA","PU.PU"
"323","Puebla","Puebla","Estación Nueva","ESTACIONNUEVA","EST","ESTACIONNUEVA","PU.PU"
"324","Puebla","Puebla","Jardines de la Resurrección","JARDINESDELARESURRECCION","JAR","JARDINESDELARESURRECCION","PU.PU"
"325","Puebla","Puebla","Viveros del Valle","VIVEROSDELVALLE","VIV","VIVEROSDELVALLE","PU.PU"
"326","Puebla","Puebla","Parque Industrial Puebla 2000","PARQUEINDUSTRIALPUEBLA","PAR","PARQUEINDUSTRIALPUEBLA","PU.PU"
"327","Puebla","Puebla","La Resurrección","LARESURRECCION","LAR","RESURRECCION","PU.PU"
"328","Puebla","Puebla","Bosques de Santa Anita","BOSQUESDESANTAANITA","BOS","BOSQUESDESANTAANITA","PU.PU"
"329","Puebla","Puebla","Cerro del Marqués","CERRODELMARQUES","CER","CERRODELMARQUES","PU.PU"
"330","Puebla","Puebla","Riveras de Aparicio","RIVERASDEAPARICIO","RIV","RIVERASDEAPARICIO","PU.PU"
"331","Puebla","Puebla","Los Encinos","LOSENCINOS","LOS","LOSENCINOS","PU.PU"
"332","Puebla","Puebla","2 de Marzo","DEMARZO","DEM","DEMARZO","PU.PU"
"333","Puebla","Puebla","8 de Diciembre","DEDICIEMBRE","DED","DEDICIEMBRE","PU.PU"
"334","Puebla","Puebla","Tliloxtoc","TLILOXTOC","TLI","TLILOXTOC","PU.PU"
"335","Puebla","Puebla","Bosques de los Angeles","BOSQUESDELOSANGELES","BOS","BOSQUESDELOSANGELES","PU.PU"
"336","Puebla","Puebla","15 de Septiembre","DESEPTIEMBRE","DES","DESEPTIEMBRE","PU.PU"
"337","Puebla","Puebla","6 de Junio","DEJUNIO","DEJ","DEJUNIO","PU.PU"
"338","Puebla","Puebla","Campestre San Isidro","CAMPESTRESANISIDRO","CAM","CAMPESTRESANISIDRO","PU.PU"
"339","Puebla","Puebla","Noche Buena","NOCHEBUENA","NOC","NOCHEBUENA","PU.PU"
"340","Puebla","Puebla","Jorge Obispo","JORGEOBISPO","JOR","JORGEOBISPO","PU.PU"
"341","Puebla","Puebla","Santa Rosa","SANTAROSA","SAN","ROSA","PU.PU"
"342","Puebla","Puebla","San Aparicio las Fuentes","SANAPARICIOLASFUENTES","SAN","APARICIOLASFUENTES","PU.PU"
"343","Puebla","Puebla","Indios Verdes","INDIOSVERDES","IND","INDIOSVERDES","PU.PU"
"344","Puebla","Puebla","Parque Industrial Resurrección","PARQUEINDUSTRIALRESURRECCION","PAR","PARQUEINDUSTRIALRESURRECCION","PU.PU"
"345","Puebla","Puebla","Tres de Mayo","TRESDEMAYO","TRE","TRESDEMAYO","PU.PU"
"346","Puebla","Puebla","Torre Fuerte","TORREFUERTE","TOR","TORREFUERTE","PU.PU"
"347","Puebla","Puebla","INFONAVIT San Aparicio","INFONAVITSANAPARICIO","INF","INFONAVITSANAPARICIO","PU.PU"
"348","Puebla","Puebla","Rancho San Diego","RANCHOSANDIEGO","RAN","RANCHOSANDIEGO","PU.PU"
"349","Puebla","Puebla","Valle de las Flores","VALLEDELASFLORES","VAL","VALLEDELASFLORES","PU.PU"
"350","Puebla","Puebla","Hacienda de Manzanilla","HACIENDADEMANZANILLA","HAC","HACIENDADEMANZANILLA","PU.PU"
"351","Puebla","Puebla","Galaxia Bosques de Manzanilla","GALAXIABOSQUESDEMANZANILLA","GAL","GALAXIABOSQUESDEMANZANILLA","PU.PU"
"352","Puebla","Puebla","Villa Guadalupe (Xonacatepec)","VILLAGUADALUPEXONACATEPEC","VIL","VILLAGUADALUPEXONACATEPEC","PU.PU"
"353","Puebla","Puebla","Xonacatepec","XONACATEPEC","XON","XONACATEPEC","PU.PU"
"354","Puebla","Puebla","San Esteban las Aves","SANESTEBANLASAVES","SAN","ESTEBANLASAVES","PU.PU"
"355","Puebla","Puebla","Ampliación Bosques de Santa Anita","AMPLIACIONBOSQUESDESANTAANITA","AMP","AMPLIACIONBOSQUESDESANTAANITA","PU.PU"
"356","Puebla","Puebla","Santa María Xonacatepec","SANTAMARIAXONACATEPEC","SAN","MARIAXONACATEPEC","PU.PU"
"357","Puebla","Puebla","San Miguel Xonacatepec","SANMIGUELXONACATEPEC","SAN","MIGUELXONACATEPEC","PU.PU"
"358","Puebla","Puebla","La Barranca","LABARRANCA","LAB","BARRANCA","PU.PU"
"359","Puebla","Puebla","Jardines de San José Xonacatepec","JARDINESDESANJOSEXONACATEPEC","JAR","JARDINESDESANJOSEXONACATEPEC","PU.PU"
"360","Puebla","Puebla","Villas Manzanilla","VILLASMANZANILLA","VIL","VILLASMANZANILLA","PU.PU"
"361","Puebla","Puebla","San Miguel Xonacatepec 2da. Sección","SANMIGUELXONACATEPECDASECCION","SAN","MIGUELXONACATEPECDASECCION","PU.PU"
"362","Puebla","Puebla","La Loma Norte","LALOMANORTE","LAL","LOMANORTE","PU.PU"
"363","Puebla","Puebla","Veinte de Noviembre","VEINTEDENOVIEMBRE","VEI","VEINTEDENOVIEMBRE","PU.PU"
"364","Puebla","Puebla","Zona Industrial Anexo a la Loma","ZONAINDUSTRIALANEXOALALOMA","ZON","ZONAINDUSTRIALANEXOALALOMA","PU.PU"
"365","Puebla","Puebla","16 de Septiembre Norte","DESEPTIEMBRENORTE","DES","DESEPTIEMBRENORTE","PU.PU"
"366","Puebla","Puebla","Guadalupe Victoria Norte","GUADALUPEVICTORIANORTE","GUA","GUADALUPEVICTORIANORTE","PU.PU"
"367","Puebla","Puebla","Vicente Budib","VICENTEBUDIB","VIC","VICENTEBUDIB","PU.PU"
"369","Puebla","Puebla","Plaza Loreto","PLAZALORETO","PLA","PLAZALORETO","PU.PU"
"370","Puebla","Puebla","Adolfo López Mateos","ADOLFOLOPEZMATEOS","ADO","ADOLFOLOPEZMATEOS","PU.PU"
"371","Puebla","Puebla","Cuauhtémoc","CUAUHTEMOC","CUA","CUAUHTEMOC","PU.PU"
"372","Puebla","Puebla","Obrera Campesina","OBRERACAMPESINA","OBR","OBRERACAMPESINA","PU.PU"
"373","Puebla","Puebla","Arboledas Guadalupe","ARBOLEDASGUADALUPE","ARB","ARBOLEDASGUADALUPE","PU.PU"
"374","Puebla","Puebla","Mártires del Trabajo","MARTIRESDELTRABAJO","MAR","MARTIRESDELTRABAJO","PU.PU"
"375","Puebla","Puebla","1° de Mayo Unión Antorchista","DEMAYOUNIONANTORCHISTA","DEM","DEMAYOUNIONANTORCHISTA","PU.PU"
"376","Puebla","Puebla","Plazas de Guadalupe","PLAZASDEGUADALUPE","PLA","PLAZASDEGUADALUPE","PU.PU"
"377","Puebla","Puebla","Lomas de Loreto","LOMASDELORETO","LOM","LOMASDELORETO","PU.PU"
"378","Puebla","Puebla","Hidalgo","HIDALGO","HID","HIDALGO","PU.PU"
"379","Puebla","Puebla","Moctezuma","MOCTEZUMA","MOC","MOCTEZUMA","PU.PU"
"380","Puebla","Puebla","INFONAVIT la Ciénega (Unidad Movimiento Obrero)","INFONAVITLACIENEGAUNIDADMOVIMIENTOOBRERO","INF","INFONAVITLACIENEGAUNIDADMOVIMIENTOOBRERO","PU.PU"
"381","Puebla","Puebla","Rementeria","REMENTERIA","REM","REMENTERIA","PU.PU"
"382","Puebla","Puebla","José María Morelos y Pavón","JOSEMARIAMORELOSYPAVON","JOS","JOSEMARIAMORELOSYPAVON","PU.PU"
"383","Puebla","Puebla","INFONAVIT La Rosa","INFONAVITLAROSA","INF","INFONAVITLAROSA","PU.PU"
"384","Puebla","Puebla","Unidad Cívica 5 de Mayo","UNIDADCIVICADEMAYO","UNI","UNIDADCIVICADEMAYO","PU.PU"
"385","Puebla","Puebla","Fauna Marina","FAUNAMARINA","FAU","FAUNAMARINA","PU.PU"
"386","Puebla","Puebla","Jardines de los Fuertes","JARDINESDELOSFUERTES","JAR","JARDINESDELOSFUERTES","PU.PU"
"387","Puebla","Puebla","Renacimiento","RENACIMIENTO","REN","RENACIMIENTO","PU.PU"
"388","Puebla","Puebla","Arboledas Sección Fuentes","ARBOLEDASSECCIONFUENTES","ARB","ARBOLEDASSECCIONFUENTES","PU.PU"
"389","Puebla","Puebla","Lomas 5 de Mayo","LOMASDEMAYO","LOM","LOMASDEMAYO","PU.PU"
"390","Puebla","Puebla","Diez de Mayo","DIEZDEMAYO","DIE","DIEZDEMAYO","PU.PU"
"391","Puebla","Puebla","Luz del Alba","LUZDELALBA","LUZ","LUZDELALBA","PU.PU"
"392","Puebla","Puebla","Puebla","PUEBLA","PUE","PUEBLA","PU.PU"
"393","Puebla","Puebla","Azteca","AZTECA","AZT","AZTECA","PU.PU"
"394","Puebla","Puebla","Iturbide","ITURBIDE","ITU","ITURBIDE","PU.PU"
"395","Puebla","Puebla","Cinco de Mayo","CINCODEMAYO","CIN","CINCODEMAYO","PU.PU"
"397","Puebla","Puebla","Aldama","ALDAMA","ALD","ALDAMA","PU.PU"
"398","Puebla","Puebla","Héroes del 5 de Mayo","HEROESDELDEMAYO","HER","HEROESDELDEMAYO","PU.PU"
"399","Puebla","Puebla","Xonaca","XONACA","XON","XONACA","PU.PU"
"400","Puebla","Puebla","Xanenetla","XANENETLA","XAN","XANENETLA","PU.PU"
"401","Puebla","Puebla","Buenos Aires","BUENOSAIRES","BUE","BUENOSAIRES","PU.PU"
"402","Puebla","Puebla","Rincón del Bosque","RINCONDELBOSQUE","RIN","RINCONDELBOSQUE","PU.PU"
"403","Puebla","Puebla","Barrio del Alto","BARRIODELALTO","BAR","BARRIODELALTO","PU.PU"
"404","Puebla","Puebla","Unidad Magisterial México 68","UNIDADMAGISTERIALMEXICO","UNI","UNIDADMAGISTERIALMEXICO","PU.PU"
"405","Puebla","Puebla","Joaquín Colombres","JOAQUINCOLOMBRES","JOA","JOAQUINCOLOMBRES","PU.PU"
"406","Puebla","Puebla","Villa Verde","VILLAVERDE","VIL","VILLAVERDE","PU.PU"
"407","Puebla","Puebla","Camino a Manzanilla","CAMINOAMANZANILLA","CAM","CAMINOAMANZANILLA","PU.PU"
"408","Puebla","Puebla","Bosques de Manzanilla","BOSQUESDEMANZANILLA","BOS","BOSQUESDEMANZANILLA","PU.PU"
"409","Puebla","Puebla","Miguel Hidalgo (Resurrección)","MIGUELHIDALGORESURRECCION","MIG","MIGUELHIDALGORESURRECCION","PU.PU"
"410","Puebla","Puebla","La Nueva Resurrección","LANUEVARESURRECCION","LAN","NUEVARESURRECCION","PU.PU"
"411","Puebla","Puebla","INFONAVIT Manuel Rivera Anaya","INFONAVITMANUELRIVERAANAYA","INF","INFONAVITMANUELRIVERAANAYA","PU.PU"
"412","Puebla","Puebla","Arboledas de Amalucan","ARBOLEDASDEAMALUCAN","ARB","ARBOLEDASDEAMALUCAN","PU.PU"
"413","Puebla","Puebla","Villas Real Campestre II","VILLASREALCAMPESTREII","VIL","VILLASREALCAMPESTREII","PU.PU"
"414","Puebla","Puebla","Conjunto Habitacional San Andrés","CONJUNTOHABITACIONALSANANDRES","CON","CONJUNTOHABITACIONALSANANDRES","PU.PU"
"415","Puebla","Puebla","Bosques San Sebastián","BOSQUESSANSEBASTIAN","BOS","BOSQUESSANSEBASTIAN","PU.PU"
"416","Puebla","Puebla","Villa Frescura VI","VILLAFRESCURAVI","VIL","VILLAFRESCURAVI","PU.PU"
"417","Puebla","Puebla","Real Campestre","REALCAMPESTRE","REA","REALCAMPESTRE","PU.PU"
"418","Puebla","Puebla","Lumbreras de Amalucan (Jardines)","LUMBRERASDEAMALUCANJARDINES","LUM","LUMBRERASDEAMALUCANJARDINES","PU.PU"
"419","Puebla","Puebla","Hacienda los Capulines I","HACIENDALOSCAPULINESI","HAC","HACIENDALOSCAPULINESI","PU.PU"
"420","Puebla","Puebla","INFONAVIT Amalucan","INFONAVITAMALUCAN","INF","INFONAVITAMALUCAN","PU.PU"
"421","Puebla","Puebla","INFONAVIT Bugambilias","INFONAVITBUGAMBILIAS","INF","INFONAVITBUGAMBILIAS","PU.PU"
"422","Puebla","Puebla","Plazas Amalucan","PLAZASAMALUCAN","PLA","PLAZASAMALUCAN","PU.PU"
"423","Puebla","Puebla","Bosques del Pilar","BOSQUESDELPILAR","BOS","BOSQUESDELPILAR","PU.PU"
"424","Puebla","Puebla","INFONAVIT Bosques San Sebastían","INFONAVITBOSQUESSANSEBASTIAN","INF","INFONAVITBOSQUESSANSEBASTIAN","PU.PU"
"425","Puebla","Puebla","Bosques de Amalucan","BOSQUESDEAMALUCAN","BOS","BOSQUESDEAMALUCAN","PU.PU"
"426","Puebla","Puebla","San Baltazar la Resurrección","SANBALTAZARLARESURRECCION","SAN","BALTAZARLARESURRECCION","PU.PU"
"427","Puebla","Puebla","Militar Plaza Amalucan II","MILITARPLAZAAMALUCANII","MIL","MILITARPLAZAAMALUCANII","PU.PU"
"428","Puebla","Puebla","Real del Bosque","REALDELBOSQUE","REA","REALDELBOSQUE","PU.PU"
"430","Puebla","Puebla","Bosques de Amalucan 1ra Sección","BOSQUESDEAMALUCANRASECCION","BOS","BOSQUESDEAMALUCANRASECCION","PU.PU"
"431","Puebla","Puebla","Hacienda los Capulines II","HACIENDALOSCAPULINESII","HAC","HACIENDALOSCAPULINESII","PU.PU"
"432","Puebla","Puebla","Santa Margarita","SANTAMARGARITA","SAN","MARGARITA","PU.PU"
"433","Puebla","Puebla","Bosques de Amalucan 2da Sección","BOSQUESDEAMALUCANDASECCION","BOS","BOSQUESDEAMALUCANDASECCION","PU.PU"
"434","Puebla","Puebla","San Antonio Abad","SANANTONIOABAD","SAN","ANTONIOABAD","PU.PU"
"435","Puebla","Puebla","Álamos Vista Hermosa","ALAMOSVISTAHERMOSA","ALA","ALAMOSVISTAHERMOSA","PU.PU"
"436","Puebla","Puebla","Ciudad Satélite","CIUDADSATELITE","CIU","CIUDADSATELITE","PU.PU"
"437","Puebla","Puebla","Chapultepec","CHAPULTEPEC","CHA","CHAPULTEPEC","PU.PU"
"438","Puebla","Puebla","Los Álamos","LOSALAMOS","LOS","LOSALAMOS","PU.PU"
"439","Puebla","Puebla","Unidad Satélite Magisterial","UNIDADSATELITEMAGISTERIAL","UNI","UNIDADSATELITEMAGISTERIAL","PU.PU"
"440","Puebla","Puebla","El Porvenir","ELPORVENIR","ELP","PORVENIR","PU.PU"
"441","Puebla","Puebla","Cristóbal Colón","CRISTOBALCOLON","CRI","CRISTOBALCOLON","PU.PU"
"442","Puebla","Puebla","América Norte","AMERICANORTE","AME","AMERICANORTE","PU.PU"
"443","Puebla","Puebla","Gregorio Ramos","GREGORIORAMOS","GRE","GREGORIORAMOS","PU.PU"
"444","Puebla","Puebla","América Sur","AMERICASUR","AME","AMERICASUR","PU.PU"
"445","Puebla","Puebla","El Cristo","ELCRISTO","ELC","CRISTO","PU.PU"
"446","Puebla","Puebla","San Luis Gonzaga","SANLUISGONZAGA","SAN","LUISGONZAGA","PU.PU"
"447","Puebla","Puebla","Campo Militar 25","CAMPOMILITAR","CAM","CAMPOMILITAR","PU.PU"
"448","Puebla","Puebla","Unidad y Progreso","UNIDADYPROGRESO","UNI","UNIDADYPROGRESO","PU.PU"
"449","Puebla","Puebla","Rosales 1a. Sección","ROSALESASECCION","ROS","ROSALESASECCION","PU.PU"
"450","Puebla","Puebla","Pedregal","PEDREGAL","PED","PEDREGAL","PU.PU"
"451","Puebla","Puebla","Lomas de Chapultepec","LOMASDECHAPULTEPEC","LOM","LOMASDECHAPULTEPEC","PU.PU"
"452","Puebla","Puebla","Unidad San Ángel (San Salvador Ch.)","UNIDADSANANGELSANSALVADORCH","UNI","UNIDADSANANGELSANSALVADORCH","PU.PU"
"453","Puebla","Puebla","Rosales 2a. Sección","ROSALESASECCION","ROS","ROSALESASECCION","PU.PU"
"454","Puebla","Puebla","Puente Bravo","PUENTEBRAVO","PUE","PUENTEBRAVO","PU.PU"
"455","Puebla","Puebla","Villa de Reyes","VILLADEREYES","VIL","VILLADEREYES","PU.PU"
"456","Puebla","Puebla","Hermosa Provincia","HERMOSAPROVINCIA","HER","HERMOSAPROVINCIA","PU.PU"
"457","Puebla","Puebla","Gonzalo Bautista O´Farril","GONZALOBAUTISTAOFARRIL","GON","GONZALOBAUTISTAOFARRIL","PU.PU"
"458","Puebla","Puebla","Los Álamos Toltepec","LOSALAMOSTOLTEPEC","LOS","LOSALAMOSTOLTEPEC","PU.PU"
"459","Puebla","Puebla","Huixcolotera","HUIXCOLOTERA","HUI","HUIXCOLOTERA","PU.PU"
"460","Puebla","Puebla","La Palma","LAPALMA","LAP","PALMA","PU.PU"
"461","Puebla","Puebla","Paraíso","PARAISO","PAR","PARAISO","PU.PU"
"462","Puebla","Puebla","Veracruz","VERACRUZ","VER","VERACRUZ","PU.PU"
"463","Puebla","Puebla","Lomas Flor del Bosque","LOMASFLORDELBOSQUE","LOM","LOMASFLORDELBOSQUE","PU.PU"
"464","Puebla","Puebla","San Juan Flor del Bosque","SANJUANFLORDELBOSQUE","SAN","JUANFLORDELBOSQUE","PU.PU"
"465","Puebla","Puebla","Amaluquilla","AMALUQUILLA","AMA","AMALUQUILLA","PU.PU"
"466","Puebla","Puebla","Cuauhyocan","CUAUHYOCAN","CUA","CUAUHYOCAN","PU.PU"
"467","Puebla","Puebla","El Salvador","ELSALVADOR","ELS","SALVADOR","PU.PU"
"468","Puebla","Puebla","Historiadores","HISTORIADORES","HIS","HISTORIADORES","PU.PU"
"469","Puebla","Puebla","Humboldt Sur","HUMBOLDTSUR","HUM","HUMBOLDTSUR","PU.PU"
"470","Puebla","Puebla","Miguel Negrete","MIGUELNEGRETE","MIG","MIGUELNEGRETE","PU.PU"
"471","Puebla","Puebla","Humboldt Norte","HUMBOLDTNORTE","HUM","HUMBOLDTNORTE","PU.PU"
"472","Puebla","Puebla","Agrícola Resurgimiento","AGRICOLARESURGIMIENTO","AGR","AGRICOLARESURGIMIENTO","PU.PU"
"473","Puebla","Puebla","Miguel Alemán","MIGUELALEMAN","MIG","MIGUELALEMAN","PU.PU"
"474","Puebla","Puebla","La Gloria","LAGLORIA","LAG","GLORIA","PU.PU"
"475","Puebla","Puebla","Resurgimiento CD. Norte","RESURGIMIENTOCDNORTE","RES","RESURGIMIENTOCDNORTE","PU.PU"
"476","Puebla","Puebla","Acocota","ACOCOTA","ACO","ACOCOTA","PU.PU"
"477","Puebla","Puebla","Barrio de la Luz","BARRIODELALUZ","BAR","BARRIODELALUZ","PU.PU"
"478","Puebla","Puebla","Los Remedios","LOSREMEDIOS","LOS","LOSREMEDIOS","PU.PU"
"479","Puebla","Puebla","Vicente Suárez","VICENTESUAREZ","VIC","VICENTESUAREZ","PU.PU"
"480","Puebla","Puebla","Ignacio Zaragoza","IGNACIOZARAGOZA","IGN","IGNACIOZARAGOZA","PU.PU"
"481","Puebla","Puebla","Santa Bárbara Norte","SANTABARBARANORTE","SAN","BARBARANORTE","PU.PU"
"482","Puebla","Puebla","Santa Bárbara Sur","SANTABARBARASUR","SAN","BARBARASUR","PU.PU"
"483","Puebla","Puebla","El Chamizal","ELCHAMIZAL","ELC","CHAMIZAL","PU.PU"
"484","Puebla","Puebla","Dos de Abril","DOSDEABRIL","DOS","DOSDEABRIL","PU.PU"
"485","Puebla","Puebla","El Encinar 1ra. Sección","ELENCINARRASECCION","ELE","ENCINARRASECCION","PU.PU"
"486","Puebla","Puebla","El Encinar 2a. Sección","ELENCINARASECCION","ELE","ENCINARASECCION","PU.PU"
"487","Puebla","Puebla","Francisco Javier Clavijero","FRANCISCOJAVIERCLAVIJERO","FRA","FRANCISCOJAVIERCLAVIJERO","PU.PU"
"488","Puebla","Puebla","Villa Magna","VILLAMAGNA","VIL","VILLAMAGNA","PU.PU"
"489","Puebla","Puebla","Oasis","OASIS","OAS","OASIS","PU.PU"
